COUNTRY,YEAR,QUARTER,UNIT,"Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank","Assets - Direct investment, Total financial assets/liabilities","Liabilities - Direct investment, Total financial assets/liabilities","Assets - Other investment, Debt instruments","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Assets - Portfolio investment, Debt securities","Assets - Portfolio investment, Total financial assets/liabilities","Liabilities - Portfolio investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Liabilities - Portfolio investment, Debt securities","Assets - Portfolio investment, Equity and investment fund shares","Liabilities - Portfolio investment, Equity and investment fund shares"
"Estonia, Republic of",1999,1,US dollar,203295756.4443169,40374811.51719681,2233072.449199397,102886479.5002513,323587276.5132476,-100653407.0510519,91893444.38859768,86063043.0099806,230243412.07726,-144180369.0672794,19121131.61484885,-5830401.378617075,211122280.4624111
"Estonia, Republic of",1999,2,US dollar,-25500594.76605873,19579969.00007214,17119800.30279003,109051708.6006779,3406387.427005991,-91931908.29788788,-5204203.013481376,-9786605.147429911,-10644960.70939372,858355.5619638113,-51244502.91976077,-4582402.133948536,40599542.21036704
"Estonia, Republic of",1999,3,US dollar,-41780396.60664099,10044717.64448353,43596352.89860566,50685953.47756735,-59021929.96171513,-7089600.578961695,16363709.46486244,15988456.50416125,-7156610.036229764,23145066.54039102,-22595588.99079285,-375252.9607011861,15438978.95456309
"Estonia, Republic of",1999,4,US dollar,-82240612.48423447,118292655.9422922,40672227.99991158,63268647.79943811,-157657159.2945814,-22596419.79952653,42145907.55205461,39995131.98946748,-59172880.7558694,99168012.74533688,-27369282.85353933,-2150775.562587131,-31803597.90233008
"Estonia, Republic of",2000,1,US dollar,42855934.27578235,-64163945.20400356,39118351.32185438,86065423.69585522,47717317.50977653,-46947072.37400083,-25998930.07478959,-32596521.60663882,-17204245.86056378,-15392275.74607504,-22848501.19977259,-6597591.531849229,5644255.339208814
"Estonia, Republic of",2000,2,US dollar,135233173.0003507,53114946.00707175,38714840.88809615,74532937.27901138,170627209.8875549,-35818096.39091524,-76629344.12130108,-76348628.67518252,109258035.2307842,-185606663.9059667,101224795.3365402,280715.446118562,8033239.894243956
"Estonia, Republic of",2000,3,US dollar,42041399.41353723,70254076.03194892,7113897.548307991,123122480.4946183,61624860.46928589,-116008582.9463103,49334590.31468875,56008929.96570292,-5072266.788509031,61081196.75421195,-10381663.495295,6674339.651014164,5309396.706785964
"Estonia, Republic of",2000,4,US dollar,-143175354.3971915,17558769.94178554,7382349.020130649,132493445.318402,-113307114.6069413,-125111096.2982713,41216726.65866773,37389459.18322002,-11370706.12807181,48760165.31129183,36095187.30835889,-3827267.475447718,-47465893.4364307
"Estonia, Republic of",2001,1,US dollar,243398221.8718859,-26624539.36477793,46597370.4910046,221991171.4892546,311119340.1763554,-175393800.99825,29144751.80298679,3682933.399162365,85710831.44653183,-82027898.04736947,85822972.04682684,-25461818.40382443,-112140.6002950079
"Estonia, Republic of",2001,2,US dollar,19584273.1533381,100901702.5760044,81205806.3211939,95716809.51261,89309643.48809244,-14511003.19141609,50353181.07421385,50682469.22355752,7478747.79865291,43203721.42490461,-20572137.60136912,329288.1493436729,28050885.40002203
"Estonia, Republic of",2001,3,US dollar,-65246941.34348864,-36967959.35802856,75550885.71462351,121566072.1667335,-68158431.14372101,-46015186.45211,29103524.99529152,30860654.58175988,-16502233.2036608,47362887.78542069,-8330727.651055505,1757129.586468363,-8171505.552605298
"Estonia, Republic of",2001,4,US dollar,21601557.28162753,22042405.38941587,47102043.9321362,153615527.0138746,-111998320.5786372,-106513483.0817384,24555812.13381939,33607511.59373277,7969617.740796595,25637893.85293617,-4133666.673028119,9051699.459913375,12103284.41382471
"Estonia, Republic of",2002,1,US dollar,60071720.73737883,97349694.62654787,32341570.01176668,128441754.9167927,39519246.93225752,-96100184.90502603,64739171.84961058,65041743.71042752,1445621.112792066,63596122.59763546,-15319101.24950972,302571.860816944,16764722.36230179
"Estonia, Republic of",2002,2,US dollar,-16765839.45545238,78661001.14001437,55119603.75207509,64980827.02870751,39450759.39045391,-9861223.27663242,9538577.660799712,5168196.137247569,120000703.9540707,-114832507.8168231,89672016.06579608,-4370381.523552144,30328687.88827461
"Estonia, Republic of",2002,3,US dollar,-182402242.2435846,-84555458.03229737,60851021.93435417,58915452.92105446,-174685103.4502988,1935569.013299709,105501079.8547906,108794060.9033915,215338337.0445709,-106544276.1411795,221848887.3620336,3292981.048600804,-6510550.317462659
"Estonia, Republic of",2002,4,US dollar,167400139.3775744,252599477.014421,37344239.16680334,85896225.5103583,45189022.84385653,-48551986.34355496,12480047.0559151,12965950.52735442,8138883.146608568,4827067.380745852,-4622476.445402981,485903.4714393175,12761359.59201155
"Estonia, Republic of",2003,1,US dollar,249289979.5238106,-70612486.66666697,37881774.76190493,339540893.3333348,268069896.1904773,-301659118.5714299,-21462761.904762,-12851901.82857148,334497144.2857157,-347349046.1142872,326770550.0000014,8610860.076190513,7726594.285714319
"Estonia, Republic of",2003,2,US dollar,-281239531.7741824,110084863.2258021,37187758.54838563,180707487.2580574,-206409118.548379,-143519728.7096718,131806153.3870916,150962966.6209618,-164035544.1290258,314998510.7499876,-228926476.9354748,19156813.23387021,64890932.80644905
"Estonia, Republic of",2003,3,US dollar,-45440328.48484827,134521368.4848478,115737866.3636358,329779809.696968,-1124760.6060606,-214041943.3333323,102353215.1515146,116660170.0606055,50637847.24545429,66022322.81515118,4836470.606060582,14306954.90909084,45801376.63939371
"Estonia, Republic of",2003,4,US dollar,164198957.96875,162415479.0625,84061305.78124999,188216473.90625,93573193.28125,-104155168.125,106414241.40625,140036385.746875,356886019,-216849633.253125,347540589.53125,33622144.340625,9345429.46875
"Estonia, Republic of",2004,1,US dollar,87355777.50000001,255193845.0000001,132345877.5,291935760.0000001,161339497.5000001,-159589882.5000001,25994280.00000001,61341501.90000002,7349632.725000003,53991869.17500002,-4748955.000000002,35347221.90000001,12098587.725
"Estonia, Republic of",2004,2,US dollar,314643593.0158633,240319283.3333259,122749548.7301549,264652363.6507855,376078597.7777662,-141902814.9206305,-29392433.65079274,15188901.4714281,446768605.3158592,-431579703.8444311,407639325.7142731,44581335.12222085,39129279.6015861
"Estonia, Republic of",2004,3,US dollar,-151404298.1818208,244641973.3333375,161791195.1515179,227167546.6666706,-174499869.0909121,-65376351.51515263,148349328.484851,191354747.9030336,17877682.66666697,173477065.2363666,-38859214.54545521,43005419.41818255,56736897.21212218
"Estonia, Republic of",2004,4,US dollar,424860035.1515191,208147677.5757596,-28548933.3333336,303137764.8484877,587329419.3939449,-331686698.1818213,3244196.969697,114780986.4666677,650715837.4666728,-535934851.000005,575650310.3030357,111536789.4969707,75065527.16363707
"Estonia, Republic of",2005,1,US dollar,881715950.9677095,518749003.8709487,156044316.1290265,1276416279.999953,987799859.9999638,-1120371963.870927,194334181.9354768,309856805.1483757,-177489263.574187,487346068.7225628,655123868.3870728,115522623.212899,-832613131.9612598
"Estonia, Republic of",2005,2,US dollar,-604875780.4615535,20023995.2307698,312953636.1538539,1378003495.692342,-449343490.4615496,-1065049859.538488,107550263.6923104,209712939.2338514,-1439965796.909267,1649678736.143118,-673889298.6154013,102162675.541541,-766076498.2938652
"Estonia, Republic of",2005,3,US dollar,-115282554.5454534,652779840.606054,196163330.9090889,410625479.9999959,157247844.2424226,-214462149.0909069,244838187.2727248,360678245.8121176,-78575125.27272649,439253371.0848441,-121138176.3636352,115840058.5393928,42563051.09090867
"Estonia, Republic of",2005,4,US dollar,869663115.9374996,837457772.3437496,180159781.8749999,-7486851.093749997,244213952.3437499,187646632.9687499,-64529526.09374997,-5730412.059374998,331886167.0406249,-337616579.0999999,120740328.75,58799114.03437498,211145838.2906249
"Estonia, Republic of",2006,1,US dollar,304422749.538452,1486886312.615337,194291928.6153785,413110808.6153716,363696215.3846039,-218818879.9999931,336764660.9230663,431828238.9661402,-525394951.5938296,957223190.5599698,-488495115.0769077,95063578.04307392,-36899836.51692191
"Estonia, Republic of",2006,2,US dollar,-329030687.9032269,377473064.5161302,414968722.2580658,317077374.1935494,-140168331.290323,97891348.06451644,55111067.41935501,142533829.1612908,59811865.31612922,82721963.84516154,10317597.09677423,87422761.74193574,49494268.21935499
"Estonia, Republic of",2006,3,US dollar,-698187284.1538333,-391591444.4615313,434280391.3846074,468686408.3076837,-617269429.5384502,-34406016.92307629,564386107.2307589,621867092.8369117,79626991.83230624,542240101.0046054,-127429.69230769,57480985.60615279,79754421.52461392
"Estonia, Republic of",2006,4,US dollar,214954100.9523894,994698813.4635305,402587896.5079521,559293044.4444661,419083175.2381115,-156705147.936514,-108765744.1269883,24817662.32698509,342768025.9317593,-317950363.6047742,101033582.2222261,133583406.4539734,241734443.7095332
"Estonia, Republic of",2007,1,US dollar,26943025.70312498,1002741096.054687,386808954.7656248,616630683.5937496,397969904.6093748,-229821728.8281249,135907761.7187499,320655818.9843748,198206464.2578124,122449354.7265624,-69198937.49999997,184748057.2656249,267405401.7578124
"Estonia, Republic of",2007,2,US dollar,833041871.483859,1601839540.896751,835549409.483859,580778156.1290239,716158245.3548284,254771253.354835,-45162646.7741929,204588138.0258035,8609213.799999876,195978924.2258036,-92482315.48386964,249750784.7999964,101091529.2838695
"Estonia, Republic of",2007,3,US dollar,-155785365.6230735,1288451239.393818,586480829.4692179,815917180.1538281,24048880.68461486,-229436350.6846103,86139092.76922888,302805700.7538395,130254123.1984587,172551577.5553808,49732618.15384506,216666607.9846106,80521505.04461361
"Estonia, Republic of",2007,4,US dollar,941279281.6218746,1038367874.431249,578600035.2531247,1019819899.999999,974742122.0906245,-441219864.7468748,-95897837.18749996,-74693116.02812496,-57419916.47187497,-17273199.55624999,63593882.96874997,21204721.15937499,-121013799.4406249
"Estonia, Republic of",2008,1,US dollar,14887673.66774235,397386020.7613032,518558595.3645329,975838261.9355154,229793736.5709752,-457279666.5709825,-4193289.0322582,-150142211.4032307,11387774.92903263,-161529986.3322633,103035101.9354872,-145948922.3709725,-91647327.00645459
"Estonia, Republic of",2008,2,US dollar,-230338859.8499998,265554254.0249998,393277623.5999998,398207966.2499998,-83490884.84999995,-4930342.649999997,-216522652.4999999,-305896829.6249998,-66178445.92499996,-239718383.6999999,-62644721.24999996,-89374177.12499996,-3533724.674999998
"Estonia, Republic of",2008,3,US dollar,47457881.65909004,19827169.40909056,347911588.7954483,455871384.090901,-114633066.0681798,-107959795.2954526,143579168.1818156,152338400.4545427,-23990062.27272685,176328462.7272696,9331140.909090744,8759232.272727117,-33321203.18181759
"Estonia, Republic of",2008,4,US dollar,320879031.01875,631456952.6250001,30091470.07500001,147346984.6875,412213074.3000001,-117255514.6125,-491464137.6562501,-631078700.5265626,-127789901.4515625,-503288799.0750001,4744625.625000001,-139614562.8703125,-132534527.0765625
"Estonia, Republic of",2009,1,US dollar,-591514218.4507858,-791684374.7650688,232706487.0222191,246110313.9682507,-675667269.215864,-13403826.94603157,-5070732.355555488,-19092115.09206324,-124569080.6730142,105476965.580951,-92839220.50158606,-14021382.73650775,-31729860.17142815
"Estonia, Republic of",2009,2,US dollar,-798422353.6354725,-282141893.6193508,109057823.1516113,50165344.51612831,-792679239.6016016,58892478.63548303,428121682.9725745,453669202.5806387,-29776130.98548344,483445333.5661221,-31334255.68064471,25548882.79677383,1558124.695161268
"Estonia, Republic of",2009,3,US dollar,3399833.90454534,-406275145.5272598,465597026.5499852,275047564.0909003,-6643764.613636152,190549462.4590848,123380930.6999961,201392601.2181754,-348994.309090898,201741595.5272663,-24409577.3727265,78011670.51817933,24060583.0636356
"Estonia, Republic of",2009,4,US dollar,243353673.216927,766372603.1077046,555622354.1677012,1294973724.000021,372011573.9492367,-739351369.8323195,49577600.51538541,39639911.26615448,-1270562538.198482,1310202449.464636,-1176547623.18925,-9939167.192307852,-94014915.00923228
"Estonia, Republic of",2010,1,US dollar,-169265165.612694,-789101097.6507734,232282897.3714226,508456526.831733,26934897.87936438,-276173629.4603104,-126249814.2476158,-33614343.21269755,6220319.898412538,-39834663.11111009,-13284213.6380949,92635471.03491823,19504533.53650743
"Estonia, Republic of",2010,2,US dollar,-391847443.9793672,-248480068.6888902,200565139.2634932,439640381.3285739,-261558635.8571443,-239075242.0650807,22037360.26349219,241957304.8650807,-7052666.904761944,249009971.7698426,-44538544.56666691,219919944.6015885,37484606.91111132
"Estonia, Republic of",2010,3,US dollar,585336604.5818212,-414038915.7151537,55293926.20303059,301158177.3454561,743978234.2697008,-245864251.1424255,302227157.9636379,319037781.9121229,18979570.13030313,300058211.7818197,4530257.233333357,16810623.94848494,14449312.89696977
"Estonia, Republic of",2010,4,US dollar,232044078.4909096,-551005193.1606072,753280074.7030318,1343000029.036366,565377044.8242435,-589719954.3333344,-189177086.8545458,-102868555.5000002,-47815168.14242434,-55053387.35757587,-74385639.9545456,86308531.35454562,26569113.5424243
"Estonia, Republic of",2011,1,US dollar,195627907.8937498,-1034376201.839062,562307800.1734371,703391248.167187,-354359782.7828122,-141083447.9937499,-264158687.9687498,-268584132.5859373,36923392.78593748,-305507525.3718748,15731874.21874999,-4425444.617187497,21191518.56718749
"Estonia, Republic of",2011,2,US dollar,504689083.4333317,426158036.22857,-44905926.73809509,278990931.4761895,1179665240.180948,-323896858.2142846,-10361245.71428568,18740903.18571422,-18214206.52857137,36955109.71428559,-11512495.2380952,29102148.8999999,-6701711.290476168
"Estonia, Republic of",2011,3,US dollar,1223118283.636338,-1132558368.581794,-2062882647.563593,-244781879.4666615,1385186400.678758,-1818100768.096931,-388352063.0302948,-407316188.5090823,223958636.7999952,-631274825.3090775,240159515.1515101,-18964125.47878748,-16200878.35151481
"Estonia, Republic of",2011,4,US dollar,-43410580.9375,-648998970.2531252,174231467.3484375,381547998.8828126,560182539.4406251,-207316531.5343751,-611996168.5453126,-728158569.0390627,10165086.34375,-738323655.3828127,36939438.43750001,-116161052.3390625,-26774352.09375001
"Estonia, Republic of",2012,1,US dollar,227296721.5384656,-41009099.96153918,216698716.9615423,319885398.7538518,184053979.0538494,-103186681.7923095,-21074102.60769268,119967838.823079,-30156795.70769284,150124634.5307719,-20186675.38461574,141041941.4307717,-9970120.3230771
"Estonia, Republic of",2012,2,US dollar,-65224327.25806268,-236579783.3274127,184418261.414511,508191053.0709535,536543773.4032107,-323772791.6564425,161223260.4774148,134248067.6854801,381386759.7870861,-247138692.101606,373406069.9999895,-26975192.79193473,7980689.78709655
"Estonia, Republic of",2012,3,US dollar,250173947.5384586,-164730980.2784595,275406384.3661506,470390783.8476867,329071884.2369191,-194984399.4815361,292827292.8369196,301767792.0815349,-11961090.23538447,313728882.3169193,-10737100.75692295,8939248.999999894,-1223989.478461524
"Estonia, Republic of",2012,4,US dollar,-951643543.125,-291574556.6249999,604941348.4124998,488874290.8499999,889967601.5999997,116067057.5625,-310957534.7999999,-204793327.4062499,-136728575.775,-68064751.63124998,-17891780.36249999,106164207.39375,-118836795.4125
"Estonia, Republic of",2013,1,US dollar,-598955450.0322744,-595083365.7096937,324382147.3064605,215142355.0161349,-861501784.1613138,109239792.2903256,-46443881.80645288,-7905285.38709699,-29613785.41935565,21709820.66129091,566549.8548387251,38538596.41935589,-30181655.90322663
"Estonia, Republic of",2013,2,US dollar,41975757.15872866,-356202865.9841143,196723725.8793581,583485883.561884,761205243.7682269,-386762157.6825259,-294389367.2984022,-89500386.77459998,192366136.7745963,-281866523.5491963,156776546.6222166,204887674.2920562,35588283.92063365
"Estonia, Republic of",2013,3,US dollar,111348870.0939406,-200905729.8757595,110711940.0969708,170502584.9060623,-266243359.6272753,-59789320.63030361,156046525.0787894,255153362.2787904,1647278.412121228,253506083.8666691,-8502551.996969778,99106837.20000096,10149830.40909101
"Estonia, Republic of",2013,4,US dollar,-259106034.8656249,455811151.0593747,219422589.1374998,128811283.5031249,-33354890.18124998,90612666.61406244,697442206.7374995,774194656.214062,46032415.97031247,728162240.2437495,43354007.94531247,76752449.47656246,2678408.024999998
