COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
Spain,2005.0,3.0,"US dollar, Nominal (Current Prices)",1138186490.90908,-18641616042.42406,-374515812.1212084,-24866873987.87854,5461587266.666612,1155306000000.0
Spain,2005.0,4.0,"US dollar, Nominal (Current Prices)",102201459.375,-16677852103.12499,-1622151070.312499,-11887455792.1875,-3270446699.999999,1155306000000.0
Spain,2006.0,1.0,"US dollar, Nominal (Current Prices)",36749548824.61423,-25483983409.22997,-537428787.6922907,-5988663963.076734,-55707439483.07517,1261914000000.0
Spain,2006.0,2.0,"US dollar, Nominal (Current Prices)",14253382916.12908,-21651854980.64522,-436610511.2903239,63420507812.90342,-98889135198.3874,1261914000000.0
Spain,2006.0,3.0,"US dollar, Nominal (Current Prices)",10407182970.76904,-26045354810.76876,-437083844.6153766,7524723330.769093,-43540177267.69151,1261914000000.0
Spain,2006.0,4.0,"US dollar, Nominal (Current Prices)",10658785185.7147,-28697918909.52493,-1116008701.587345,-4863529838.095426,-33379742942.85844,1261914000000.0
Spain,2007.0,1.0,"US dollar, Nominal (Current Prices)",10986641914.06249,-33383244999.99998,-765382187.4999996,21028351367.18749,-64631545507.81247,1476920000000.0
Spain,2007.0,2.0,"US dollar, Nominal (Current Prices)",26790212438.70929,-33160167841.935,-980096841.9354696,-6781137709.677322,-52189145729.03151,1476920000000.0
Spain,2007.0,3.0,"US dollar, Nominal (Current Prices)",21824651159.99952,-37666276019.99918,3168050206.153776,-39253048781.5376,-23405928604.61487,1476920000000.0
Spain,2007.0,4.0,"US dollar, Nominal (Current Prices)",15527627142.18749,-35328647331.24998,4489235610.937498,-78946228565.62495,23602167089.06249,1476920000000.0
Spain,2008.0,1.0,"US dollar, Nominal (Current Prices)",-13429008125.80689,-45366894519.35631,4082466393.548519,-83534810332.26077,47515955148.38863,1635936000000.0
Spain,2008.0,2.0,"US dollar, Nominal (Current Prices)",-6267596549.999996,-42773378249.99997,10252800637.49999,-2585461687.499998,-44174682862.49997,1635936000000.0
Spain,2008.0,3.0,"US dollar, Nominal (Current Prices)",11185328909.09071,-31877886386.36307,618564340.9090799,-13313431045.45431,-30368348590.90855,1635936000000.0
Spain,2008.0,4.0,"US dollar, Nominal (Current Prices)",9901770089.062502,-21251968945.3125,-2336728120.312501,-52882806445.31251,24068431434.37501,1635936000000.0
Spain,2009.0,1.0,"US dollar, Nominal (Current Prices)",14417452273.01568,-23110136311.11079,708756012.6984032,-25231192907.93617,-13006454549.20618,1494963000000.0
Spain,2009.0,2.0,"US dollar, Nominal (Current Prices)",-11677074487.09661,-11244943666.12888,-1398631616.129012,-6147981080.645073,7977380329.032144,1494963000000.0
Spain,2009.0,3.0,"US dollar, Nominal (Current Prices)",-2710427113.636277,-21153830266.59554,6336249136.363435,5064708395.454384,-25894233490.90827,1494963000000.0
Spain,2009.0,4.0,"US dollar, Nominal (Current Prices)",5855610470.769325,-15914491052.30794,2624826904.615427,14817857289.23101,-39211307773.84678,1494963000000.0
Spain,2010.0,1.0,"US dollar, Nominal (Current Prices)",-7677904863.491866,-18565539047.61857,-4804222171.428448,-13215068241.2695,7130273320.634737,1429155000000.0
Spain,2010.0,2.0,"US dollar, Nominal (Current Prices)",7306817063.492104,-9891524177.777832,-7261070034.920675,-17326687071.42867,7389415865.079406,1429155000000.0
Spain,2010.0,3.0,"US dollar, Nominal (Current Prices)",15674509281.81826,-11478631251.51522,-96827954.54545504,12617327996.96976,-39673640575.75778,1429155000000.0
Spain,2010.0,4.0,"US dollar, Nominal (Current Prices)",-9824364718.181835,-3564099684.848492,869292606.0606078,26726672827.27278,-21335700400.00004,1429155000000.0
Spain,2011.0,1.0,"US dollar, Nominal (Current Prices)",6456908374.999996,-12244870098.43749,-3318741465.624998,16503420049.99999,-31886457057.81248,1487307000000.0
Spain,2011.0,2.0,"US dollar, Nominal (Current Prices)",11968677861.90472,-11033287623.80949,4238037309.523795,-54566349304.76172,27326346509.52372,1487307000000.0
Spain,2011.0,3.0,"US dollar, Nominal (Current Prices)",583446351.5151391,-13496964751.51487,1819561503.030264,-39274556945.45371,23374584339.39344,1487307000000.0
Spain,2011.0,4.0,"US dollar, Nominal (Current Prices)",-2221758925.000001,-15924403168.75,357260992.1875001,-40144002129.68751,26084096893.75001,1487307000000.0
Spain,2012.0,1.0,"US dollar, Nominal (Current Prices)",-5471375523.07702,-9375006646.154013,-3627047453.846218,-45397735623.07773,45121151953.84695,1331838000000.0
Spain,2012.0,2.0,"US dollar, Nominal (Current Prices)",5966296025.806284,-5235886074.193401,516412649.9999855,-70412800756.44965,58694206006.44996,1331838000000.0
Spain,2012.0,3.0,"US dollar, Nominal (Current Prices)",-957687375.384604,6865093183.076841,-6072438096.923004,24574808159.99971,-10679589504.61526,1331838000000.0
Spain,2012.0,4.0,"US dollar, Nominal (Current Prices)",-21789641774.99999,15264678825.0,-1613087025.0,77585077143.74998,-38917669518.74999,1331838000000.0
Spain,2013.0,1.0,"US dollar, Nominal (Current Prices)",-4870479870.967875,-13618326580.64553,-7923774.193548603,2180358532.258124,-10921602096.77449,1362207000000.0
Spain,2013.0,2.0,"US dollar, Nominal (Current Prices)",-1483879263.492011,24985600838.09435,-1460367092.06344,16448070146.03116,11481777047.61864,1362207000000.0
Spain,2013.0,3.0,"US dollar, Nominal (Current Prices)",2899951545.454574,8053655387.878865,1141442115.151526,33830119672.7276,-29816533766.66696,1362207000000.0
Spain,2013.0,4.0,"US dollar, Nominal (Current Prices)",-10648305074.99999,21760704223.43748,1810102984.374999,89499385229.68744,-58903200874.99996,1362207000000.0
Spain,2014.0,1.0,"US dollar, Nominal (Current Prices)",1462766704.761856,1569597980.952328,1265539733.333291,-29255334095.23711,28096625638.09429,1380600000000.0
Spain,2014.0,2.0,"US dollar, Nominal (Current Prices)",-2621490774.193623,-1839979403.225858,-1272355354.838746,55162363137.09834,-53108496411.29183,1380600000000.0
Spain,2014.0,3.0,"US dollar, Nominal (Current Prices)",-2485423295.454564,11438249395.45462,-92789136.36363707,-30013308936.36386,44031096322.72761,1380600000000.0
Spain,2014.0,4.0,"US dollar, Nominal (Current Prices)",18377128125.00001,9486017578.124996,1292298046.875,16587407812.5,-26770816406.25001,1380600000000.0
Spain,2015.0,1.0,"US dollar, Nominal (Current Prices)",7401010857.143135,-8640894142.857468,1170062428.571473,-14728822428.57198,-2483145000.000093,1206287000000.0
Spain,2015.0,2.0,"US dollar, Nominal (Current Prices)",21437835690.32189,10629390896.77385,22105419.354838,-18608342012.90263,7777791799.999751,1206287000000.0
Spain,2015.0,3.0,"US dollar, Nominal (Current Prices)",2108800050.0,10472854649.99999,2755780350.0,-1209475200.0,6816637800.0,1206287000000.0
Spain,2015.0,4.0,"US dollar, Nominal (Current Prices)",3489532670.76933,14927445313.84658,295723107.6923161,12110408895.38496,-968219360.0000277,1206287000000.0
Spain,2016.0,1.0,"US dollar, Nominal (Current Prices)",8353135548.386726,2509246654.838598,-1067834874.193501,-37830447261.28865,33053291245.15982,1242673000000.0
Spain,2016.0,2.0,"US dollar, Nominal (Current Prices)",7777044093.846256,6153203610.769312,2459474667.69234,-17594616527.69254,13512430612.30787,1242673000000.0
Spain,2016.0,3.0,"US dollar, Nominal (Current Prices)",-4017630378.787921,6501012803.030373,1535364583.333349,-2313654848.484873,11296933446.96981,1242673000000.0
Spain,2016.0,4.0,"US dollar, Nominal (Current Prices)",3304809492.1875,12995896289.06251,51789375.0,2978968007.8125,6659250468.750001,1242673000000.0
Spain,2017.0,1.0,"US dollar, Nominal (Current Prices)",-1502428458.461506,1431087064.615353,1942189587.692266,-33801978323.07619,34792239461.53771,1321288000000.0
Spain,2017.0,2.0,"US dollar, Nominal (Current Prices)",5566861888.709725,8966934929.032333,3987508674.193583,1043717720.967751,-1633357616.129046,1321288000000.0
Spain,2017.0,3.0,"US dollar, Nominal (Current Prices)",9647052976.923143,13896783607.69241,2306929507.692323,-2940043053.846174,4884018784.615418,1321288000000.0
Spain,2017.0,4.0,"US dollar, Nominal (Current Prices)",1623614899.999981,12528561385.71414,328490614.2857104,13714188799.99984,-3138910314.285677,1321288000000.0
Spain,2018.0,1.0,"US dollar, Nominal (Current Prices)",-5333560785.71435,-1899136071.428595,2087205857.142882,-7613753285.714377,8962201357.142965,1432292000000.0
Spain,2018.0,2.0,"US dollar, Nominal (Current Prices)",-19962231438.09563,12126990066.6669,234723623.8095284,9718987814.285904,22134318576.19091,1432292000000.0
Spain,2018.0,3.0,"US dollar, Nominal (Current Prices)",-2824687836.922985,14846763941.53797,725650559.9999763,12857039409.23035,4088761809.230635,1432292000000.0
Spain,2018.0,4.0,"US dollar, Nominal (Current Prices)",6412455425.000001,8560593750.000003,-3894499450.000001,12255346012.5,-6214991062.500001,1432292000000.0
Spain,2019.0,1.0,"US dollar, Nominal (Current Prices)",-324830628.5714203,1211868114.285684,243055085.7142795,30536350628.57065,-29242706971.42783,1403651000000.0
Spain,2019.0,2.0,"US dollar, Nominal (Current Prices)",11624676500.0,19792851800.0,-678714800.0000001,21031169200.0,-12185402800.0,1403651000000.0
Spain,2019.0,3.0,"US dollar, Nominal (Current Prices)",3512626118.18174,2183854921.212073,-5362898312.121093,27890851827.27211,-23855612769.69644,1403651000000.0
Spain,2019.0,4.0,"US dollar, Nominal (Current Prices)",-4339856499.999999,6042585912.499999,-369773487.4999999,2518666718.749999,8233549181.249998,1403651000000.0
Spain,2020.0,1.0,"US dollar, Nominal (Current Prices)",6520034123.437498,1019961367.187499,-6518931462.499998,13314630820.3125,-12294669453.125,1288751000000.0
Spain,2020.0,2.0,"US dollar, Nominal (Current Prices)",4256960870.967718,5461906587.096742,-2028802567.741924,-26495588799.99985,29732641322.58048,1288751000000.0
Spain,2020.0,3.0,"US dollar, Nominal (Current Prices)",7291664360.606023,1990654762.121202,1174755159.090903,-26577520449.99986,20102924603.0302,1288751000000.0
Spain,2020.0,4.0,"US dollar, Nominal (Current Prices)",534418510.769248,4004560135.384745,-415128664.615398,-48455535507.69387,52339612898.46323,1288751000000.0
Spain,2021.0,1.0,"US dollar, Nominal (Current Prices)",2406080695.238058,6921849571.428464,1466299552.38093,-9818303247.618896,12867772571.42837,1462216000000.0
Spain,2021.0,2.0,"US dollar, Nominal (Current Prices)",-7126540666.666404,8436087733.333022,1902822533.333263,10740456466.66627,2919349399.999892,1462216000000.0
Spain,2021.0,3.0,"US dollar, Nominal (Current Prices)",4032669616.666721,-7635124296.16346,2416536893.939426,-10315665540.90923,-3813413098.484899,1462216000000.0
Spain,2021.0,4.0,"US dollar, Nominal (Current Prices)",-12704571166.66714,10641650700.00039,-4585538287.878957,-3789644360.6062,31721404515.15269,1462216000000.0
Spain,2022.0,1.0,"US dollar, Nominal (Current Prices)",1744219203.125,4457573706.25,1637659187.5,-23581170615.625,24653500878.125,1447636000000.0
Spain,2022.0,2.0,"US dollar, Nominal (Current Prices)",3320650776.190536,10101421790.47638,-1513935685.714313,-13374163209.52405,21656094080.95277,1447636000000.0
Spain,2022.0,3.0,"US dollar, Nominal (Current Prices)",-8558158190.909041,-270872403.030301,2997721724.242407,16457764145.45445,-11194381057.57569,1447636000000.0
Spain,2022.0,4.0,"US dollar, Nominal (Current Prices)",7974333512.499996,4404558924.999998,-758245431.2499996,-6695623518.749997,3855519837.499998,1447636000000.0
Spain,2023.0,1.0,"US dollar, Nominal (Current Prices)",4168628907.692486,3442203741.538608,-2581652806.153956,-18143461055.38539,19984739615.38547,1620558000000.0
Spain,2023.0,2.0,"US dollar, Nominal (Current Prices)",-16164706270.96827,15590972420.96826,-1360848790.322625,44165530980.64661,-11063156325.80681,1620558000000.0
Spain,2023.0,3.0,"US dollar, Nominal (Current Prices)",6349949984.61561,16276508753.84673,-1887352292.307759,24104558169.23163,-12300443053.84659,1620558000000.0
Spain,2023.0,4.0,"US dollar, Nominal (Current Prices)",2368452293.650849,22935176023.81006,1355705103.174635,34057118365.08016,-14847174841.27019,1620558000000.0
Spain,2024.0,1.0,"US dollar, Nominal (Current Prices)",434314920.63492,11626610425.3968,-1402837193.650791,29326029228.57138,-16726553380.95236,1722227000000.0
Spain,2024.0,2.0,"US dollar, Nominal (Current Prices)",6462458196.825632,25773385847.61998,-2651955104.762001,582504146.0317672,21379301892.06427,1722227000000.0
Spain,2024.0,3.0,"US dollar, Nominal (Current Prices)",2978712872.727395,11325039981.81864,-1601387672.727338,34328787181.81959,-24373383981.81918,1722227000000.0
Spain,2024.0,4.0,"US dollar, Nominal (Current Prices)",12707631837.5,27813232362.5,1204859100.0,-6827534900.000001,20741093975.0,1722227000000.0
Spain,2025.0,1.0,"US dollar, Nominal (Current Prices)",4802885555.555692,14524414206.34962,699806944.4444643,16015581785.71474,-6984389007.936706,1799511000000.0
